19.933,0.56754,20.125,0.65609,-20.125,0.56315,0.52629,0.17549,0.12571,0.09278,0.061396,0.018332,68.924,21.842,1
-8.625,0.60457,-9.3917,0.74741,-3.6417,0.78998,0.50319,0.13955,0.15984,0.10586,0.071586,0.019979,0,19.894,0
-5.175,0.65733,-6.5167,0.79643,-2.6833,0.82057,0.39836,0.20116,0.18199,0.11114,0.078221,0.02912,0,13.767,0
-1.3417,0.35473,-1.3417,0.38777,14.567,0.33448,0.36281,0.17012,0.23113,0.14368,0.077924,0.014346,57.825,18.138,0
7.475,0.68762,6.325,0.68831,16.675,0.49113,0.3871,0.28068,0.12732,0.10041,0.0808,0.023699,0,14.596,0
0,0.6833,-4.6,0.78437,-1.9167,0.78819,0.32782,0.20889,0.21924,0.15387,0.069706,0.020473,0,16.561,0
9.3917,0.42201,9.5833,0.53748,15.525,0.52708,0.30589,0.2361,0.20804,0.13681,0.07978,0.033372,0,13.915,0
-5.9417,0.60723,-6.325,0.71162,-1.725,0.71115,0.29591,0.17392,0.21364,0.16883,0.1135,0.034196,0,15.936,0
-3.0667,0.37018,9.9667,0.41985,13.608,0.51208,0.24425,0.25898,0.18935,0.17319,0.09594,0.038286,0,16.226,0
-0.95833,0.4683,-6.7083,0.58928,-4.4083,0.69276,0.18981,0.10708,0.27777,0.29622,0.10067,0.028453,0,13.045,0
-0.19167,0.27667,-2.1083,0.33414,-3.2583,0.35422,0.060931,0.14632,0.35445,0.24033,0.1442,0.053779,0,17.635,0
0.19167,0.25969,-1.725,0.4895,-2.4917,0.59342,0.22769,0.18434,0.27694,0.16141,0.11254,0.037078,0,12.592,0
0,0.26261,-2.875,0.31557,-2.875,0.35216,0.13769,0.17394,0.34258,0.23265,0.084683,0.028453,0,15.541,0
-0.19167,0.26521,-0.38333,0.16693,-2.3,0.2417,0.16014,0.11349,0.22496,0.20328,0.1857,0.11242,0,22.273,0
3.0667,-0.032091,-0.95833,0.17471,-2.4917,0.28575,0.12327,0.13981,0.27877,0.21778,0.15366,0.08672,56.122,11.566,0
-1.15,0.095424,-2.3,0.45524,-2.875,0.51196,0.11369,0.25025,0.33805,0.17762,0.087039,0.033354,59.345,14.262,0
0.575,0.11636,-1.725,0.35982,-2.3,0.4864,0.13792,0.183,0.3049,0.19396,0.13508,0.045151,0,14.079,0
10.542,0.093939,8.4333,0.19193,10.542,-0.17073,0.42925,0.25592,0.16255,0.075072,0.062372,0.014836,67.707,21.876,1
10.542,0.32859,-4.7917,0.37899,6.1333,0.44956,0.27442,0.20764,0.25459,0.13997,0.10066,0.022717,0,13.388,0
-2.3,0.3739,-4.9833,0.37984,-7.2833,0.53881,0.20263,0.19017,0.33786,0.17245,0.078732,0.01816,0,13.484,0
-9.5833,0.4628,-9.5833,0.40306,-8.05,0.42741,0.20098,0.21252,0.20082,0.21844,0.14688,0.020345,0,13.955,0
-0.575,0.41499,-3.45,0.49241,-0.95833,0.42008,0.21187,0.20149,0.29858,0.15975,0.095168,0.033137,0,17.231,0
4.2167,0.41244,3.2583,0.47002,4.025,0.24181,0.18149,0.37459,0.19618,0.089674,0.1288,0.029268,52.035,18.503,0
-1.725,0.27938,-2.6833,0.30113,-2.875,0.5378,0.23052,0.21419,0.32561,0.11664,0.082577,0.030473,0,12.815,0
-0.575,0.24572,-3.45,0.26745,7.475,0.34449,0.21126,0.26495,0.28771,0.12867,0.092576,0.014828,0,14.079,0
3.2583,0.32416,2.4917,0.3774,8.4333,0.20548,0.21109,0.15632,0.25249,0.15491,0.17934,0.045843,0,14.959,0
1.15,0.30827,-1.15,0.29106,-1.725,0.21487,0.12675,0.39761,0.30147,0.1067,0.055483,0.011992,0,18.26,0
1.9167,0.28274,-1.3417,0.22104,-0.95833,0.13096,0.16118,0.283,0.39227,0.093052,0.05905,0.011457,63.848,19.592,0
-0.575,0.23055,-3.45,0.26077,0,0.29952,0.12727,0.24198,0.33564,0.13358,0.13158,0.02995,0,19.703,0
0.76667,0.41921,-1.3417,0.4733,10.542,0.18699,0.18417,0.28181,0.32916,0.11549,0.068654,0.020713,0,19.753,0
2.1083,0.1895,0.95833,0.27007,9.3917,0.39696,0.15875,0.17448,0.25478,0.21857,0.16195,0.031471,0,18.482,0
0.76667,0.27823,-1.725,0.26501,0.95833,0.08507,0.14034,0.28022,0.27157,0.15757,0.12238,0.027924,0,18.361,0
0.19167,0.42895,-0.76667,0.45064,-1.5333,0.18406,0.17675,0.22167,0.34414,0.13087,0.10014,0.026427,0,17.806,0
4.2167,0.23554,4.7917,0.020719,4.7917,0.11256,0.20817,0.35039,0.2817,0.070669,0.067307,0.021763,58.226,14.015,1
-0.38333,0.35438,-1.15,0.34477,-0.76667,0.022074,0.19479,0.22742,0.27461,0.17057,0.10533,0.027276,0,9.1055,0
-1.9167,0.2713,-2.875,0.56115,-3.45,0.066372,0.26253,0.196,0.31588,0.12325,0.076281,0.026062,0,8.8332,0
-1.3417,0.46917,-2.6833,0.5036,-2.4917,0.19214,0.21434,0.19819,0.2871,0.16099,0.10671,0.032669,0,7.8104,0
-1.3417,0.4442,-3.0667,0.28741,1.15,0.3137,0.18567,0.22122,0.32388,0.13314,0.11235,0.023734,0,9.4301,0
-0.76667,0.46727,-2.875,0.34695,1.9167,0.11912,0.21088,0.26378,0.28059,0.11001,0.093526,0.041213,0,9.5219,0
-2.875,0.30434,-3.8333,0.18748,-4.2167,0.081969,0.16485,0.22342,0.29378,0.17839,0.11655,0.023001,0,9.903,0
-0.38333,0.28741,-1.3417,0.25605,-1.725,0.20626,0.092087,0.29111,0.31848,0.1691,0.098961,0.030255,0,10.142,0
-1.15,0.31444,-4.7917,0.26051,-3.45,0.091145,0.12246,0.24342,0.35833,0.13567,0.098635,0.041485,0,9.9525,0
-0.38333,0.38778,-4.2167,0.29315,-2.1083,0.60451,0.19392,0.26073,0.21874,0.20669,0.10232,0.017601,51.878,10.129,0
-1.3417,0.47808,-3.6417,0.43192,-3.2583,0.64972,0.20021,0.23315,0.26475,0.15724,0.10744,0.037209,0,10.279,0
-1.3417,0.32375,-5.175,0.28973,-3.2583,0.37407,0.21994,0.22053,0.27503,0.19594,0.067391,0.021173,0,10.876,0
2.1083,0.18554,3.6417,0.23184,7.6667,0.071298,0.19372,0.27635,0.20883,0.2062,0.10239,0.012503,0,10.196,0
7.6667,0.25756,7.6667,0.33912,7.6667,0.2385,0.28409,0.3673,0.14723,0.11802,0.068586,0.014775,59.657,17.266,1
-0.38333,0.35812,-3.6417,0.41568,-2.6833,0.53185,0.27498,0.23202,0.28977,0.11261,0.068506,0.022116,0,12.558,0
-7.0917,0.35583,-6.5167,0.39592,-7.6667,0.46986,0.17027,0.31038,0.24023,0.12974,0.12126,0.028122,0,10.099,0
6.9,0.32886,6.1333,0.24764,6.7083,0.25161,0.11184,0.32087,0.38178,0.10313,0.065999,0.016376,63.358,18.349,1
-0.38333,0.24946,-4.6,0.11299,-2.4917,0.32763,0.25372,0.16918,0.24837,0.22439,0.082996,0.021346,0,10.345,0
0.575,0.51259,-1.15,0.40123,-1.5333,0.65332,0.14133,0.30662,0.27473,0.16384,0.088409,0.025065,0,11.257,0
7.475,0.39145,4.7917,0.3594,5.75,0.43536,0.19643,0.21319,0.24122,0.23682,0.088631,0.023715,0,10.335,0
-1.15,0.48386,-3.8333,0.54094,-2.875,0.56237,0.17567,0.23733,0.23774,0.22487,0.10183,0.022546,0,10.668,0
-0.95833,0.21229,-5.3667,0.15985,-2.6833,0.24853,0.15442,0.25584,0.25186,0.18983,0.12156,0.026497,0,10.879,0
2.1083,0.28112,2.1083,0.25186,-1.15,0.34023,0.15729,0.2212,0.37648,0.13488,0.094018,0.016136,63.203,18.978,0
0.76667,0.22674,0.575,0.25074,-1.3417,0.32699,0.12286,0.30738,0.257,0.1794,0.11335,0.020003,0,13.781,0
1.15,0.24981,7.6667,0.14942,7.6667,0.24598,0.13936,0.26264,0.30263,0.14417,0.11219,0.039012,0,13.407,0
7.6667,0.23566,7.6667,0.25833,5.5583,0.28264,0.48247,0.29826,0.10848,0.060424,0.038224,0.012145,58.134,21.255,1
-2.875,0.55288,-4.6,0.64607,-3.8333,0.56317,0.16264,0.30372,0.284,0.13951,0.077685,0.032451,0,11.775,0
-2.4917,0.63723,-4.6,0.70536,-3.6417,0.62979,0.13325,0.33508,0.31039,0.12913,0.072708,0.019443,51.823,9.9384,0
0.95833,0.66368,-0.38333,0.63404,0,1,0.091359,0.35587,0.26452,0.15143,0.10427,0.032547,0,9.8472,0
-0.19167,0.40937,-1.9167,0.29858,-0.76667,0.5731,0.18621,0.27425,0.28704,0.13904,0.096096,0.017375,0,8.395,0
-0.575,0.4448,-1.9167,0.43521,-2.875,0.29057,0.21669,0.20063,0.28321,0.16214,0.099893,0.037435,0,10.169,0
12.075,0.37692,12.458,0.68102,9.9667,0.49261,0.21349,0.31518,0.17839,0.12016,0.12467,0.048107,69.243,27.779,1
-6.7083,0.35557,-9.3917,0.63994,-11.5,0.55808,0.22569,0.28328,0.1854,0.1538,0.12442,0.027414,0,16.14,0
0,0.48211,-2.3,0.6059,-2.875,0.64693,0.16037,0.33349,0.18347,0.14035,0.1283,0.054032,0,13.626,0
-7.6667,0.3034,-10.158,0.50195,-12.458,0.45814,0.33263,0.28123,0.1388,0.12799,0.091073,0.028283,0,14.128,0
-0.19167,0.72745,-0.575,0.66273,-4.7917,0.50891,0.12835,0.25776,0.2376,0.20095,0.14528,0.030066,0,14.416,0
0,0.62374,-0.575,0.61103,-4.4083,0.26239,0.15269,0.21296,0.20502,0.21567,0.16878,0.044883,0,14.78,0
-12.458,0.33112,-12.458,0.36786,-12.458,0.64773,0.20347,0.22948,0.18443,0.17538,0.15784,0.049403,0,17.581,0
-1.725,0.37882,-8.05,0.47552,-10.733,0.2725,0.18373,0.21712,0.24608,0.15944,0.16365,0.029974,0,13.704,0
-3.45,0.42251,-3.0667,0.55022,-2.4917,0.57129,0.19611,0.21732,0.26894,0.15179,0.13127,0.034567,0,14.777,0
0.575,0.32008,1.3417,0.34634,-3.0667,0.20242,0.23327,0.24684,0.23207,0.1605,0.097366,0.029958,0,13.47,0
-12.458,0.25073,-12.458,0.43489,-12.458,0.36407,0.14109,0.28354,0.25112,0.13153,0.1286,0.064133,0,14.645,0
0.76667,0.36226,0.575,0.26681,3.45,0.084551,0.071863,0.15654,0.28933,0.17914,0.20436,0.098763,51.092,18.416,0
5.75,0.1654,5.75,0.025808,5.5583,-0.21201,0.19117,0.2751,0.21676,0.15359,0.11942,0.043963,81.403,25.556,1
-1.3417,0.45812,-4.4083,0.49763,-3.45,0.56234,0.21622,0.19173,0.22732,0.17927,0.15292,0.032545,0,10.758,0
-0.76667,0.45774,-1.9167,0.3585,-1.725,0.39446,0.19953,0.15023,0.27314,0.20437,0.13522,0.037508,59.887,9.0579,0
-0.38333,0.38968,-5.75,0.2495,-0.19167,0.34221,0.12058,0.18074,0.30993,0.20361,0.15368,0.031455,0,10.901,0
-3.0667,0.35752,-5.9417,0.33201,-4.6,0.49968,0.18756,0.2791,0.24732,0.17497,0.079303,0.031751,0,17.298,0
0.95833,0.58885,-1.3417,0.50648,0,0.83984,0.18982,0.2582,0.28478,0.14656,0.092811,0.027825,0,15.44,0
-1.3417,0.27649,-3.6417,0.26501,-3.0667,0.37175,0.18369,0.2927,0.22466,0.16939,0.091861,0.037701,0,18.877,0
13.992,0.15331,5.5583,0.25538,11.117,-0.028691,0.22033,0.19495,0.21215,0.18925,0.14518,0.038134,0,26.813,1
-1.9167,0.50879,-4.9833,0.50102,-6.1333,0.11007,0.15795,0.31907,0.26948,0.12937,0.079183,0.04494,0,22.612,0
-9.775,0.44474,-6.1333,0.60828,-3.8333,0.62214,0.30916,0.17044,0.20445,0.14373,0.12937,0.042859,0,13.732,0
19.742,0.26861,20.125,0.31307,17.058,0.18718,0.14034,0.17993,0.32523,0.15841,0.14248,0.053612,0,26.285,1
-1.15,0.28327,-5.9417,0.33518,-3.2583,0.49014,0.13819,0.24098,0.20273,0.21762,0.14833,0.052137,0,10.846,0
4.4083,0.26814,3.2583,0.23141,4.7917,0.16907,0.20109,0.2564,0.27221,0.12203,0.11655,0.031725,61.181,17.613,1
-0.38333,0.41564,-3.45,0.40974,-2.3,0.21015,0.14095,0.31339,0.23166,0.14801,0.12477,0.041216,0,9.7878,0
0.95833,0.38109,0,0.43504,3.2583,0.39911,0.1779,0.20975,0.30979,0.19471,0.085653,0.022193,0,9.7485,0
-0.38333,0.32838,-3.0667,0.22694,-1.3417,0.23919,0.17142,0.20839,0.22428,0.19314,0.14693,0.055844,0,13.302,0
-0.76667,0.11876,-2.1083,0.17809,-3.2583,0.27329,0.13195,0.22138,0.32984,0.19246,0.098599,0.025766,0,11.579,0
-2.3,0.29508,-4.7917,0.18764,-4.7917,0.21335,0.14104,0.15293,0.25418,0.16338,0.19935,0.089117,0,10.472,0
-0.76667,0.40276,-2.875,0.3811,-1.9167,0.43502,0.16045,0.22001,0.30331,0.16,0.12537,0.030857,0,11.729,0
-1.725,0.36755,-4.6,0.35021,-2.875,0.16556,0.17237,0.2042,0.30797,0.13654,0.13698,0.041942,51.063,10.143,0
0.19167,0.41573,-1.725,0.45831,-2.3,0.29483,0.18688,0.25447,0.2195,0.12973,0.1445,0.064919,0,10.803,0
-1.3417,0.38227,-4.4083,0.30795,-3.0667,0.28251,0.14783,0.24404,0.22501,0.16604,0.16933,0.047758,0,9.8546,0
0.95833,0.34382,-3.45,0.31578,-4.7917,0.56614,0.26065,0.27904,0.17424,0.12427,0.1181,0.043697,0,12.125,0
4.7917,0.44692,1.9167,0.48191,-0.95833,0.32997,0.23133,0.33472,0.20695,0.089754,0.080848,0.056398,0,22.741,1
-4.7917,0.1796,-4.7917,0.14286,-4.7917,0.11507,0.1925,0.21661,0.29238,0.13538,0.1141,0.049029,0,12.615,0
-4.7917,0.16064,-4.7917,0.099643,-4.7917,-0.23715,0.28857,0.2341,0.19181,0.12892,0.11497,0.041633,0,11.461,0
-0.38333,0.39835,-4.7917,0.25311,-0.19167,0.26884,0.19497,0.24108,0.25553,0.16528,0.08442,0.058725,0,12.208,0
0.19167,0.18549,-3.8333,-0.0185,0.19167,0.39264,0.11865,0.16277,0.22531,0.22038,0.18859,0.084302,0,17.267,0
0,0.41967,-4.7917,0.48076,-4.7917,0.10682,0.16844,0.26541,0.19157,0.21307,0.11502,0.046497,0,8.5886,0
0.19167,0.012433,4.7917,0.15352,2.875,0.18816,0.16322,0.28594,0.22726,0.15217,0.11105,0.060349,0,12.824,0
0,0.46715,-2.875,-0.0085964,-2.3,-0.015471,0.14198,0.10632,0.21914,0.22148,0.20502,0.10606,59.562,13.453,0
0,0.33749,0.38333,0.31323,-0.19167,0.1061,0.19267,0.21807,0.21438,0.15206,0.13869,0.084124,55.78,12.758,0
0.575,0.17217,1.725,-0.050881,2.6833,0.31691,0.12549,0.12241,0.17666,0.31244,0.18314,0.079867,50.536,15.017,1
0.575,0.31655,0.38333,-0.0038954,1.5333,0.26691,0.1205,0.18562,0.25581,0.204,0.16782,0.066248,61.004,14.213,1
0,0.52715,-2.875,0.30235,-0.575,0.08711,0.17015,0.17731,0.17235,0.21939,0.18136,0.079429,0,10.127,0
2.875,0.074251,2.6833,-0.016767,-2.875,0.02863,0.24767,0.17327,0.15252,0.24553,0.12807,0.052933,0,10.024,0
-0.19167,0.43877,1.725,0.1044,-1.725,0.1749,0.11256,0.14612,0.21267,0.27653,0.18407,0.068041,0,10.384,0
-1.3417,0.40335,-6.325,0.45766,-4.9833,0.64664,0.27811,0.26263,0.27496,0.086286,0.0796,0.018418,0,4.4663,0
-0.95833,0.39163,-4.6,0.46409,-2.4917,0.65762,0.36404,0.19381,0.2045,0.11425,0.092774,0.030617,0,3.6436,0
-0.38333,0.42253,-3.45,0.46361,-1.15,0.56013,0.26416,0.1934,0.34546,0.088101,0.083123,0.025761,0,3.6841,0
0,0.33724,-3.8333,0.32695,-2.6833,0.53691,0.2749,0.20937,0.26148,0.090079,0.12458,0.03959,0,3.6871,0
-0.38333,0.44148,-3.45,0.25899,-2.1083,0.41451,0.22329,0.28017,0.29448,0.11433,0.064777,0.022959,0,4.2315,0
18.975,0.22029,13.8,0.23963,10.733,0.20664,0.23684,0.27911,0.28052,0.099263,0.082247,0.022018,0,4.4091,1
4.9833,0.085428,19.167,-0.048757,-9.2,0.20777,0.24925,0.17333,0.236,0.11442,0.18488,0.042119,0,3.7101,0
0.19167,0.5308,-1.725,0.50918,0.19167,0.39799,0.21016,0.24348,0.26551,0.13208,0.12633,0.022435,0,5.2226,0
-0.95833,0.37457,-3.2583,0.26806,12.458,0.0096684,0.20976,0.23215,0.27847,0.12608,0.12511,0.028428,58.945,5.1606,0
-1.15,0.3887,-2.875,0.31362,16.867,0.19982,0.13309,0.2758,0.28426,0.12882,0.14423,0.033803,0,4.79,0
-16.483,0.29917,-16.292,0.24987,-16.675,0.27682,0.16335,0.18832,0.37649,0.1192,0.11537,0.03727,0,4.26,0
-10.925,0.29784,-12.65,0.32579,-10.35,0.37995,0.23495,0.18774,0.26939,0.14419,0.12651,0.037224,0,4.1888,0
-2.3,0.38429,-7.0917,0.23088,-4.4083,0.22202,0.15323,0.22312,0.35427,0.12516,0.12274,0.02148,0,5.3393,0
-0.38333,0.34891,0.575,0.3024,7.8583,0.34931,0.16475,0.16928,0.28597,0.1714,0.17032,0.038293,0,4.3568,0
3.45,-0.19394,3.8333,-0.13873,3.8333,-0.39218,0.32878,0.20678,0.19102,0.13433,0.10238,0.036709,57.175,14.496,1
-0.19167,0.32091,-3.8333,-0.0038761,-3.8333,0.15424,0.14095,0.12826,0.25164,0.20333,0.19211,0.083714,0,4.8612,0
0.575,0.66009,-0.76667,0.64139,0.19167,0.62006,0.27476,0.24332,0.18574,0.13789,0.13043,0.027857,0,5.1863,0
3.0667,0.2661,-3.8333,-0.0019652,-3.8333,0.022895,0.23892,0.27408,0.24284,0.12164,0.088808,0.03371,0,6.3826,0
3.45,0.19406,3.6417,0.33497,3.45,0.45602,0.20603,0.22512,0.27426,0.13834,0.11119,0.045071,57.338,12.426,1
-0.95833,0.34655,0,0.079982,3.8333,0.1082,0.16777,0.15127,0.30399,0.183,0.16084,0.033134,56.77,3.3279,0
-1.15,0.48974,-3.8333,0.24294,-3.8333,0.44664,0.18923,0.15236,0.26074,0.17664,0.16363,0.057402,0,7.099,0
-0.19167,0.078574,1.3417,0.0065412,3.8333,0.13045,0.1366,0.19641,0.29221,0.15263,0.16753,0.054615,64.365,12.473,1
-1.725,0.5356,-3.2583,0.50769,4.7917,0.0040221,0.24002,0.27112,0.29665,0.099891,0.071091,0.021227,0,15.805,0
3.2583,0.15873,2.875,-0.051627,-1.3417,0.061273,0.25507,0.18308,0.3561,0.099892,0.071202,0.034652,56.584,19.322,0
-1.5333,0.63484,-2.875,0.58827,-4.7917,0.18167,0.20761,0.27852,0.28377,0.13253,0.068217,0.02936,0,16.487,0
-3.8333,0.38933,-4.7917,0.33613,4.7917,-0.048007,0.12784,0.26638,0.39484,0.11577,0.068993,0.026177,57.809,16.924,0
-0.575,0.67242,-1.5333,0.62821,-3.45,0.20488,0.19045,0.15159,0.35252,0.19475,0.078886,0.031795,0,15.652,0
-0.76667,0.57337,-1.725,0.42828,-4.7917,0.10648,0.12553,0.19865,0.36085,0.13662,0.13819,0.040161,0,16.187,0
-0.76667,0.30949,-2.1083,0.3061,4.7917,-0.015554,0.20096,0.24708,0.25054,0.1612,0.10197,0.038247,0,14.868,0
-1.15,0.52886,-2.1083,0.36581,-3.2583,0.073014,0.19541,0.20896,0.323,0.16003,0.086197,0.026404,0,15.732,0
-0.95833,0.54378,-1.9167,0.44513,-4.7917,0.12592,0.1518,0.18804,0.35864,0.15296,0.11285,0.035708,0,12.866,0
0.19167,0.53576,3.6417,0.27472,2.3,0.59381,0.26667,0.29737,0.1887,0.10201,0.11781,0.027446,0,5.8483,0
0,0.51517,-0.575,0.5527,5.3667,0.27387,0.27193,0.30921,0.19674,0.10233,0.092631,0.027167,0,5.3532,0
-0.19167,0.59838,0.19167,0.44532,1.9167,0.40815,0.22941,0.25427,0.22945,0.11321,0.12231,0.051352,0,6.3795,0
-1.725,0.48622,8.05,0.35595,0.38333,0.39555,0.2488,0.20739,0.22651,0.10224,0.15424,0.060821,0,6.5101,0
0.575,0.56869,1.5333,0.27368,1.725,0.43776,0.21121,0.27126,0.24748,0.13807,0.10361,0.028376,0,5.6885,0
-5.75,0.48689,-5.175,0.37365,-4.9833,0.6108,0.2144,0.14434,0.25557,0.16378,0.16598,0.055935,0,5.4169,0
0,0.44947,4.9833,0.33937,5.75,0.54995,0.27032,0.2171,0.20162,0.12292,0.14567,0.042381,0,5.3309,0
-1.3417,0.53627,5.9417,0.33243,0,1,0.30253,0.25651,0.16256,0.10817,0.14316,0.027068,0,6.0069,0
-0.575,0.62801,-0.19167,0.42366,-0.19167,0.51844,0.23445,0.2259,0.19895,0.12168,0.17292,0.046102,0,6.0103,0
0.38333,0.32989,0.38333,0.22264,-2.875,0.48907,0.14104,0.16609,0.21543,0.18425,0.22376,0.069444,82.436,4.2371,0
-1.9167,0.39593,2.875,0.35339,0,0.40875,0.20697,0.22971,0.20916,0.13588,0.16711,0.051172,0,6.4507,0
16.292,0.37723,16.292,0.24996,16.292,0.22554,0.18238,0.21264,0.31358,0.13528,0.12064,0.035477,0,10.638,1
12.842,0.36744,13.417,0.19648,13.417,0.25401,0.20635,0.12289,0.21803,0.23184,0.17445,0.046449,77.084,19.912,1
18.208,0.18586,18.208,0.30535,18.208,0.51967,0.28612,0.2988,0.17252,0.12102,0.091654,0.02988,87.443,25.647,1
1.9167,0.41383,-3.0667,0.64606,-2.4917,0.47457,0.25686,0.20932,0.29922,0.12947,0.084351,0.020775,0,10.066,0
-0.19167,0.47456,-3.45,0.60145,-2.875,0.50465,0.20028,0.28217,0.31279,0.12817,0.060199,0.016394,0,9.4249,0
-1.3417,0.32647,-3.45,0.60424,-6.1333,0.53525,0.21156,0.20574,0.29837,0.1183,0.1228,0.043224,0,11.31,0
18.017,0.22515,15.717,0.34759,12.842,0.49846,0.20419,0.24146,0.21848,0.1497,0.14534,0.040838,74.004,18.329,1
-1.725,0.38112,-5.9417,0.63963,-4.6,0.52938,0.23888,0.17801,0.27525,0.17871,0.10064,0.028505,0,12.799,0
0.19167,0.34329,-3.8333,0.57877,-1.725,0.73618,0.18312,0.25319,0.26894,0.15489,0.11048,0.029384,0,12.516,0
1.725,0.20956,-3.2583,0.47837,-2.6833,0.40905,0.18842,0.24348,0.30309,0.14081,0.097775,0.026431,52.973,9.4076,0
-1.15,0.41104,-5.3667,0.3253,-4.7917,0.34438,0.10748,0.20341,0.33995,0.18919,0.12857,0.031404,52.722,12.351,0
-3.8333,0.27113,-4.6,0.33657,-4.2167,0.5433,0.10837,0.27398,0.2763,0.16096,0.13556,0.044829,0,9.2747,0
1.15,0.33516,-0.95833,0.442,2.3,0.077852,0.11943,0.27617,0.44598,0.080388,0.051884,0.026157,69.834,6.2107,0
-3.0667,0.28285,-5.75,0.36147,-3.0667,0.35842,0.19108,0.22457,0.35717,0.10973,0.083329,0.034122,0,6.2127,0
5.3667,0.1787,4.025,0.30277,5.75,-0.024588,0.20214,0.37405,0.25666,0.077606,0.066544,0.022999,68.889,7.5039,1
4.025,0.24792,1.9167,0.41324,5.175,0.019356,0.14229,0.29026,0.35958,0.098062,0.07621,0.033606,60.897,5.8492,0
0.95833,0.18413,-1.9167,0.18925,0,-0.13278,0.2682,0.25719,0.29162,0.097509,0.056692,0.028784,63.059,5.2084,0
0,0.48005,-2.3,0.52918,0.38333,0.21755,0.19168,0.30858,0.24183,0.1278,0.096061,0.034036,0,5.9954,0
1.5333,0.44509,-1.15,0.58617,-0.575,0.11162,0.063059,0.42033,0.30165,0.10964,0.076962,0.028363,50.758,6.2239,0
-0.19167,0.43326,-3.8333,0.27498,-2.6833,0.22107,0.26177,0.2008,0.26746,0.11275,0.095955,0.061264,0,6.1018,0
